SCHOOL_YEAR,District,District_Name,SCHOOL_ID,SCHOOL_NAME,K_8_Attendance_Rate_PCT,K_8_Promotion_Rate_PCT,State_Goal_Attendance_Rate,State_Goal_Promotion_Rate,Attendance_Rate_PCT,Cohort_Dropout__PCT,Graduation_Rate_NCLB_PCT,Event_Dropout_PCT,All_grad_rate,White_grad_rate,African_American_grad_rate,Hispanic_grad_rate,Asian_grad_rate,Native_American_grad_rate,Hawaiian_PacIsld_grad_rate,Male_grad_rate,Female_grad_rate,Economically_Disadvantaged_grad_rate,Students_with_Disabilities_grad_rate,Limited_English_Proficient_grad_rate,
2016,710,Putnam County,5,Algood Elementary,96.08,99.09,,,,,,,,,,,,,,,,,,,
2016,710,Putnam County,6,VITAL:  Upper Cumberland e-Learning Network,100.00,100.00,,,,,,,,,,,,,,,,,,,
2016,710,Putnam County,8,Algood Middle School,95.63,99.74,,,,,,,,,,,,,,,,,,,
2016,710,Putnam County,15,Cornerstone Elementary,94.92,96.75,,,,,,,,,,,,,,,,,,,
2016,710,Putnam County,25,Burks Elementary,96.25,99.68,,,,,,,,,,,,,,,,,,,
2016,710,Putnam County,30,Cane Creek Elementary,95.42,97.83,,,,,,,,,,,,,,,,,,,
2016,710,Putnam County,35,Capshaw Elementary,96.49,96.53,,,,,,,,,,,,,,,,,,,
2016,710,Putnam County,37,Cookeville High School,,100.00,,,95.37,3.90,91.62,0.99,91.62,92.36,77.27,90.48,100.00,66.67,100.00,90.32,92.83,90.72,78.43,85.00,
2016,710,Putnam County,50,Jere Whitson Elementary,96.21,99.25,,,,,,,,,,,,,,,,,,,
2016,710,Putnam County,55,Monterey High School,,100.00,,,96.71,0.00,98.84,1.54,98.84,98.57,,100.00,,,,100.00,97.56,96.55,94.44,100.00,
2016,710,Putnam County,57,Northeast Elementary,96.05,98.53,,,,,,,,,,,,,,,,,,,
2016,710,Putnam County,60,Park View Elementary,95.41,97.67,,,,,,,,,,,,,,,,,,,
2016,710,Putnam County,63,Putnam Co Adult High School,,,,,,,,,,,,,,,,,,,,,
2016,710,Putnam County,65,Avery Trace Middle School,95.79,99.75,,,,,,,,,,,,,,,,,,,
2016,710,Putnam County,70,Sycamore Elementary,95.08,98.74,,,,,,,,,,,,,,,,,,,
2016,710,Putnam County,90,Upperman High School,,,,,97.08,3.24,94.05,1.08,94.05,94.41,100.00,100.00,0.00,100.00,,94.79,93.26,91.49,83.33,,
2016,710,Putnam County,95,Prescott South Elementary,96.07,98.48,,,,,,,,,,,,,,,,,,,
2016,710,Putnam County,100,Prescott South Middle School,94.88,100.00,,,,,,,,,,,,,,,,,,,
2016,710,Putnam County,105,White Plains Academy,88.24,100.00,,,81.36,,,12.06,,,,,,,,,,,,,
2016,710,Putnam County,110,Upperman Middle School,95.07,100.00,,,,,,,,,,,,,,,,,,,
2016,720,Rhea County,10,Frazier Elementary,95.76,93.68,,,,,,,,,,,,,,,,,,,
2016,720,Rhea County,20,Graysville Elementary School,94.29,94.20,,,,,,,,,,,,,,,,,,,
2016,720,Rhea County,32,Rhea County High School,,,,,91.30,8.47,78.96,1.80,78.96,78.81,90.00,77.78,100.00,100.00,0.00,74.19,83.89,79.03,60.98,100.00,
2016,720,Rhea County,40,Spring City Elementary,93.52,94.59,,,,,,,,,,,,,,,,,,,
2016,720,Rhea County,50,Spring City Middle School,92.15,98.52,,,,,,,,,,,,,,,,,,,
2016,720,Rhea County,65,Rhea Central Elementary,94.74,95.69,,,,,,,,,,,,,,,,,,,
2016,720,Rhea County,70,Rhea Middle School,94.22,99.05,,,,,,,,,,,,,,,,,,,
2016,721,Dayton,5,Dayton City Elementary,94.87,96.35,,,,,,,,,,,,,,,,,,,
2016,730,Roane County,5,Cherokee Middle School,96.08,100.00,,,,,,,,,,,,,,,,,,,
2016,730,Roane County,14,Harriman Middle School,94.92,99.32,,,,,,,,,,,,,,,,,,,
2016,730,Roane County,15,Harriman High School,,,,,94.50,0.00,93.85,0.78,93.85,96.55,83.33,0.00,,,,94.87,92.31,94.74,66.67,,
2016,730,Roane County,28,Bowers Elementary,95.18,98.56,,,,,,,,,,,,,,,,,,,
2016,730,Roane County,35,Kingston Elementary,95.68,98.72,,,,,,,,,,,,,,,,,,,
2016,730,Roane County,45,Midtown Elementary,96.15,95.04,,,,,,,,,,,,,,,,,,,
2016,730,Roane County,47,Midway Elementary,95.86,98.57,,,,,,,,,,,,,,,,,,,
2016,730,Roane County,48,Midway Middle School,95.88,98.98,,,,,,,,,,,,,,,,,,,
2016,730,Roane County,50,Midway High School,,,,,95.94,1.64,98.36,0.99,98.36,98.28,100.00,100.00,,,,96.00,100.00,92.86,100.00,,
2016,730,Roane County,60,Oliver Springs Middle,94.52,99.58,,,,,,,,,,,,,,,,,,,
2016,730,Roane County,65,Oliver Springs High School,,,,,91.32,3.45,93.10,0.95,93.10,94.05,,100.00,0.00,,,88.89,97.62,94.44,81.82,,
2016,730,Roane County,77,Ridge View Elementary,94.84,99.19,,,,,,,,,,,,,,,,,,,
2016,730,Roane County,80,Roane County High School,,,,,96.70,1.70,98.30,0.63,98.30,98.14,100.00,100.00,100.00,100.00,,98.92,97.59,89.29,95.24,,
2016,730,Roane County,81,Midtown Educational Center,,100.00,,,85.19,20.75,77.36,17.39,77.36,76.00,100.00,100.00,,,,79.41,73.68,81.48,90.91,,
2016,730,Roane County,85,Rockwood High School,,,,,93.79,2.04,96.94,1.34,96.94,96.67,100.00,100.00,,,,95.24,98.21,92.59,83.33,,
2016,730,Roane County,90,Rockwood Middle School,95.30,98.05,,,,,,,,,,,,,,,,,,,
2016,730,Roane County,95,Dyllis Springs Elementary,95.37,96.81,,,,,,,,,,,,,,,,,,,
2016,740,Robertson County,10,Bransford Elementary,,,,,,,,,,,,,,,,,,,,,
2016,740,Robertson County,15,Crestview Elementary School,95.74,98.66,,,,,,,,,,,,,,,,,,,
2016,740,Robertson County,20,Cheatham Park Elementary,95.82,99.73,,,,,,,,,,,,,,,,,,,
2016,740,Robertson County,25,Coopertown Elementary,95.56,96.99,,,,,,,,,,,,,,,,,,,
2016,740,Robertson County,26,Coopertown Middle School,95.43,100.00,,,,,,,,,,,,,,,,,,,
2016,740,Robertson County,28,East Robertson Elementary,95.41,98.82,,,,,,,,,,,,,,,,,,,
2016,740,Robertson County,32,East Robertson High School,95.41,100.00,,,94.90,0.00,94.74,0.42,94.74,94.38,100.00,100.00,,,,94.12,95.45,62.50,44.44,100.00,
2016,740,Robertson County,35,Greenbrier Elementary,95.61,99.04,,,,,,,,,,,,,,,,,,,
2016,740,Robertson County,38,Greenbrier Middle School,95.27,99.82,,,,,,,,,,,,,,,,,,,
2016,740,Robertson County,40,Greenbrier High School,,,,,94.78,2.07,96.89,0.66,96.89,96.61,100.00,100.00,100.00,100.00,,94.85,98.96,95.00,87.50,100.00,
2016,740,Robertson County,45,Jo Byrns High School,97.98,100.00,,,94.23,1.14,95.45,0.53,95.45,95.00,100.00,100.00,,,,97.83,92.86,83.33,82.35,100.00,
2016,740,Robertson County,48,Jo Byrns Elementary School,95.02,100.00,,,,,,,,,,,,,,,,,,,
2016,740,Robertson County,50,Krisle Elementary,95.07,99.72,,,,,,,,,,,,,,,,,,,
2016,740,Robertson County,55,Robert F. Woodall Elementary,95.39,99.29,,,,,,,,,,,,,,,,,,,
2016,740,Robertson County,70,Springfield High School,,,,,94.87,1.98,90.87,1.36,90.87,90.85,88.16,97.06,,,,87.05,95.58,84.62,72.55,89.47,
2016,740,Robertson County,75,Springfield Middle School,94.89,100.00,,,,,,,,,,,,,,,,,,,
2016,740,Robertson County,80,Watauga Elementary,96.46,98.74,,,,,,,,,,,,,,,,,,,
2016,740,Robertson County,85,Westside Elementary,96.14,100.00,,,,,,,,,,,,,,,,,,,
2016,740,Robertson County,88,White House Heritage Elementary School,95.86,100.00,,,,,,,,,,,,,,,,,,,
2016,740,Robertson County,90,White House Heritage High School,96.08,100.00,,,96.02,1.92,96.79,0.96,96.79,96.48,100.00,100.00,100.00,,,97.47,96.10,50.00,88.89,100.00,
2016,740,Robertson County,95,Robertson Co. Virtual School,100.00,100.00,,,100.00,20.00,80.00,6.06,80.00,80.00,,,,,,100.00,66.67,,,,
2016,750,Rutherford County,1,Blackman Elementary School,96.80,99.26,,,,,,,,,,,,,,,,,,,
2016,750,Rutherford County,2,Blackman Middle School,95.54,99.87,,,,,,,,,,,,,,,,,,,
2016,750,Rutherford County,3,Barfield Elementary,96.44,98.50,,,,,,,,,,,,,,,,,,,
2016,750,Rutherford County,4,Blackman High School,,,,,98.20,2.01,95.57,0.54,95.57,96.89,91.35,97.44,93.75,,,94.65,96.46,90.14,80.00,91.67,
2016,750,Rutherford County,5,Buchanan Elementary,95.87,99.75,,,,,,,,,,,,,,,,,,,
2016,750,Rutherford County,8,Cedar Grove Elementary,95.63,99.59,,,,,,,,,,,,,,,,,,,
2016,750,Rutherford County,15,Central Magnet School,97.41,100.00,,,99.75,0.00,100.00,0.12,100.00,100.00,100.00,100.00,100.00,100.00,,100.00,100.00,100.00,100.00,,
2016,750,Rutherford County,17,Oakland Middle School,95.02,100.00,,,,,,0.00,,,,,,,,,,,,,
2016,750,Rutherford County,20,Christiana Elementary,95.60,97.74,,,,,,,,,,,,,,,,,,,
2016,750,Rutherford County,21,Whitworth-Buchanan Middle School,94.00,98.89,,,,,,,,,,,,,,,,,,,
2016,750,Rutherford County,23,Christiana Middle School,95.15,100.00,,,,,,,,,,,,,,,,,,,
2016,750,Rutherford County,25,John Colemon Elementary,95.51,100.00,,,,,,,,,,,,,,,,,,,
2016,750,Rutherford County,27,Daniel McKee Alternative School,90.00,100.00,,,91.30,,,3.75,,,,,,,,,,,,,
2016,750,Rutherford County,28,David Youree Elementary,97.87,97.88,,,,,,,,,,,,,,,,,,,
2016,750,Rutherford County,35,Eagleville School,95.31,99.56,,,96.67,0.99,99.01,0.42,99.01,98.89,100.00,100.00,100.00,100.00,,97.96,100.00,90.00,100.00,,
2016,750,Rutherford County,37,Holloway High School,,,,,88.50,4.11,91.78,3.73,91.78,95.00,80.95,100.00,100.00,,,84.21,94.44,85.71,100.00,100.00,
2016,750,Rutherford County,39,Brown's Chapel Elementary School,96.20,100.00,,,,,,,,,,,,,,,,,,,
2016,750,Rutherford County,40,Kittrell Elementary,94.55,99.61,,,,,,,,,,,,,,,,,,,
2016,750,Rutherford County,50,Lascassas Elementary,96.63,97.85,,,,,,,,,,,,,,,,,,,
2016,750,Rutherford County,55,Rock Springs Elementary,96.22,99.33,,,,,,,,,,,,,,,,,,,
2016,750,Rutherford County,58,Rock Springs Middle School,95.84,100.00,,,,,,0.00,,,,,,,,,,,,,
2016,750,Rutherford County,59,LaVergne Lake Elementary School,96.49,97.37,,,,,,,,,,,,,,,,,,,
2016,750,Rutherford County,60,Lavergne Primary,94.90,100.00,,,,,,,,,,,,,,,,,,,
2016,750,Rutherford County,62,LaVergne Middle School,96.54,99.40,,,,,,,,,,,,,,,,,,,
2016,750,Rutherford County,63,Lavergne High School,,,,,96.87,5.56,91.78,1.65,91.78,89.82,93.71,90.83,100.00,100.00,100.00,88.50,95.09,90.00,82.22,84.62,
2016,750,Rutherford County,65,Homer Pittard Campus School,97.14,100.00,,,,,,,,,,,,,,,,,,,
2016,750,Rutherford County,70,McFadden School Of Excellence,97.94,99.68,,,,,,,,,,,,,,,,,,,
2016,750,Rutherford County,72,Oakland High School,,,,,98.06,1.69,95.35,1.14,95.35,95.42,93.71,97.87,100.00,100.00,,93.83,96.75,93.38,88.24,96.55,
2016,750,Rutherford County,74,Riverdale High School,,,,,97.32,0.44,97.81,0.55,97.81,99.04,96.39,92.31,93.94,,100.00,97.63,97.97,97.14,92.19,66.67,
2016,750,Rutherford County,75,Rockvale Elementary,95.90,97.01,,,,,,,,,,,,,,,,,,,
2016,750,Rutherford County,77,Roy L Waldron Elementary,95.53,99.84,,,,,,,,,,,,,,,,,,,
2016,750,Rutherford County,78,Rockvale Middle School,95.61,100.00,,,,,,,,,,,,,,,,,,,
2016,750,Rutherford County,80,Rutherford County Adult High School,,,,,,,,,,,,,,,,,,,,,
2016,750,Rutherford County,90,Smyrna Elementary,97.02,99.67,,,,0.00,0.00,,0.00,,,0.00,,,,0.00,,,,,
2016,750,Rutherford County,92,Smyrna West Alternative School,90.91,100.00,,,92.42,,,9.87,,,,,,,,,,,,,
2016,750,Rutherford County,95,Smyrna Middle School,95.96,99.85,,,,,,0.00,,,,,,,,,,,,,
2016,750,Rutherford County,98,Smyrna High School,,,,,97.25,2.19,95.40,1.27,95.40,94.64,96.00,96.97,97.14,100.00,,94.07,96.83,92.17,80.95,90.00,
2016,750,Rutherford County,100,Smyrna Primary,94.84,100.00,,,,,,,,,,,,,,,,,,,
2016,750,Rutherford County,103,Siegel Middle School,95.27,99.54,,,,,,0.00,,,,,,,,,,,,,
2016,750,Rutherford County,104,Siegel High School,,,,,98.31,2.55,91.67,0.79,91.67,92.17,92.42,80.00,87.50,,100.00,88.99,94.63,82.67,82.61,75.00,
2016,750,Rutherford County,105,Thurman Francis Arts Academy/Magnet School for the Arts,97.11,99.84,,,,,,,,,,,,,,,,,,,
2016,750,Rutherford County,110,Walter Hill Elementary,95.87,99.27,,,,,,,,,,,,,,,,,,,
2016,750,Rutherford County,150,Wilson Elementary School,96.00,97.85,,,,,,,,,,,,,,,,,,,
2016,750,Rutherford County,200,Stewartsboro Elementary,96.35,98.63,,,,,,,,,,,,,,,,,,,
2016,750,Rutherford County,210,Stewarts Creek Elementary School,96.47,98.49,,,,,,,,,,,,,,,,,,,
2016,750,Rutherford County,220,Stewarts Creek Middle School,95.62,99.85,,,100.00,,,0.00,,,,,,,,,,,,,
2016,750,Rutherford County,225,Stewarts Creek High School,,,,,98.41,1.32,96.31,0.70,96.31,96.76,93.10,96.30,100.00,100.00,100.00,95.77,96.84,96.72,81.40,83.33,
2016,751,Murfreesboro,5,Discovery School,98.04,100.00,,,,,,,,,,,,,,,,,,,
2016,751,Murfreesboro,7,Black Fox Elementary,97.11,100.00,,,,,,,,,,,,,,,,,,,
2016,751,Murfreesboro,10,Bradley Academy - An Arts Integrated School,97.99,99.78,,,,,,,,,,,,,,,,,,,
2016,751,Murfreesboro,15,Cason Lane Academy,96.98,99.46,,,,,,,,,,,,,,,,,,,
2016,751,Murfreesboro,18,Erma Siegel Elementary,96.75,99.87,,,,,,,,,,,,,,,,,,,
2016,751,Murfreesboro,20,Hobgood Elementary,95.21,100.00,,,,,,,,,,,,,,,,,,,
2016,751,Murfreesboro,25,Mitchell-Neilson Elementary,95.07,100.00,,,,,,,,,,,,,,,,,,,
2016,751,Murfreesboro,32,Northfield Elementary,96.65,100.00,,,,,,,,,,,,,,,,,,,
2016,751,Murfreesboro,35,John Pittard Elementary,95.60,99.68,,,,,,,,,,,,,,,,,,,
2016,751,Murfreesboro,40,Overall Creek Elementary,96.12,99.43,,,,,,,,,,,,,,,,,,,
2016,751,Murfreesboro,45,Reeves-Rogers Elementary,95.91,100.00,,,,,,,,,,,,,,,,,,,
2016,751,Murfreesboro,150,Scales Elementary School,96.30,99.78,,,,,,,,,,,,,,,,,,,
2016,760,Scott County,5,Burchfield Elementary,95.57,96.06,,,,,,,,,,,,,,,,,,,
2016,760,Scott County,8,Fairview Elementary,96.44,98.46,,,,,,,,,,,,,,,,,,,
2016,760,Scott County,20,Huntsville Elementary,95.44,92.01,,,,,,,,,,,,,,,,,,,
2016,760,Scott County,25,Huntsville Middle School,95.85,96.79,,,,,,,,,,,,,,,,,,,
2016,760,Scott County,40,Robbins Elementary,95.52,97.39,,,,,,,,,,,,,,,,,,,
2016,760,Scott County,48,Scott High School,,,,,94.83,4.35,90.76,0.71,90.76,91.16,,100.00,0.00,,100.00,89.47,92.13,75.00,61.11,,
2016,760,Scott County,55,Winfield Elementary,95.50,95.48,,,,,,,,,,,,,,,,,,,
2016,761,Oneida,5,Oneida Elementary,96.02,97.55,,,,,,,,,,,,,,,,,,,
2016,761,Oneida,8,Oneida Middle School,95.25,100.00,,,,,,,,,,,,,,,,,,,
2016,761,Oneida,10,Oneida High School,,,,,95.15,2.20,95.60,0.73,95.60,95.56,100.00,,,,,100.00,92.00,89.47,60.00,,
2016,770,Sequatchie County,5,Sequatchie Co Middle School,94.70,99.72,,,,,,,,,,,,,,,,,,,
2016,770,Sequatchie County,10,Griffith Elementary,94.47,99.52,,,,,,,,,,,,,,,,,,,
2016,770,Sequatchie County,20,Sequatchie Co High School,,,,,92.32,10.40,82.08,1.95,82.08,82.42,50.00,100.00,100.00,0.00,,80.95,83.82,83.78,70.83,,
2016,780,Sevier County,3,Greenbrier Alternative Learning Center,,,,,70.59,,,16.18,,,,,,,,,,,,,
2016,780,Sevier County,12,Boyds Creek Elementary School,93.63,95.95,,,,,,,,,,,,,,,,,,,
2016,780,Sevier County,13,Catlettsburg Elementary School,94.34,95.94,,,,,,,,,,,,,,,,,,,
2016,780,Sevier County,15,Catons Chapel Elementary,93.94,99.55,,,,,,,,,,,,,,,,,,,
2016,780,Sevier County,20,Gatlinburg Pittman High,,,,,93.40,0.81,97.58,1.64,97.58,97.39,,100.00,100.00,,,96.72,98.41,100.00,91.67,100.00,
2016,780,Sevier County,25,Jones Cove Elementary,92.16,95.39,,,,,,,,,,,,,,,,,,,
2016,780,Sevier County,30,Northview Senior Academy,,,,,93.88,,,0.69,,,,,,,,,,,,,
2016,780,Sevier County,31,Northview Junior Academy,93.33,100.00,,,93.16,,,0.00,,,,,,,,,,,,,
2016,780,Sevier County,32,Northview Elementary,93.65,97.80,,,,,,,,,,,,,,,,,,,
2016,780,Sevier County,34,Northview Intermediate School,93.41,99.42,,,,,,,,,,,,,,,,,,,
2016,780,Sevier County,35,New Center Elementary,93.97,96.83,,,,,,,,,,,,,,,,,,,
2016,780,Sevier County,37,Parkway Academy,100.00,100.00,,,100.00,,,2.63,,,,,,,,,,,,,
2016,780,Sevier County,40,Pi Beta Phi Elementary,93.36,99.81,,,,,,0.00,,,,,,,,,,,,,
2016,780,Sevier County,44,Pigeon Forge Primary,93.39,98.59,,,,,,,,,,,,,,,,,,,
2016,780,Sevier County,45,Pigeon Forge Middle School,95.84,99.64,,,,,,,,,,,,,,,,,,,
2016,780,Sevier County,46,Pigeon Forge High School,,,,,89.91,2.86,89.71,1.43,89.71,89.33,50.00,93.33,100.00,100.00,,87.50,92.41,93.94,66.67,100.00,
2016,780,Sevier County,50,Pittman Center Elementary,93.73,97.25,,,,,,,,,,,,,,,,,,,
2016,780,Sevier County,52,Gary Hardin Academy,,,,,63.33,33.33,57.26,32.14,57.26,57.52,50.00,100.00,,0.00,,57.89,56.10,65.96,55.56,100.00,
2016,780,Sevier County,55,Sevier County High School,,,,,92.95,3.69,87.07,2.02,87.07,85.97,87.50,96.30,100.00,100.00,,85.25,88.78,91.86,58.97,92.31,
2016,780,Sevier County,60,Sevierville Primary,94.08,95.81,,,,,,,,,,,,,,,,,,,
2016,780,Sevier County,61,Sevierville Intermediate,94.21,99.10,,,,,,,,,,,,,,,,,,,
2016,780,Sevier County,62,Sevierville Middle School,94.04,99.58,,,,,,,,,,,,,,,,,,,
2016,780,Sevier County,65,Seymour Primary,92.31,98.84,,,,,,,,,,,,,,,,,,,
2016,780,Sevier County,66,Seymour Middle School,93.98,99.52,,,,,,,,,,,,,,,,,,,
2016,780,Sevier County,68,Seymour Intermediate,94.65,99.64,,,,,,,,,,,,,,,,,,,
2016,780,Sevier County,70,Seymour High School,,,,,94.35,1.53,95.02,0.95,95.02,94.72,100.00,100.00,,100.00,100.00,92.13,97.76,95.24,83.33,,
2016,780,Sevier County,72,T Lawson Early Childhood Education Center,90.91,100.00,,,,,,,,,,,,,,,,,,,
2016,780,Sevier County,80,Wearwood Elementary,94.18,96.94,,,,,,,,,,,,,,,,,,,
2016,780,Sevier County,86,Whites Adult High School,,,,,,,,,,,,,,,,,,,,,
2016,792,Shelby County,8,Bailey Station Elementary School,,,,,,,,,,,,,,,,,,,,,
2016,792,Shelby County,10,Barret's Chapel School,94.90,97.67,,,,,,,,,,,,,,,,,,,
2016,792,Shelby County,33,Bon Lin Middle School,,,,,,,,,,,,,,,,,,,,,
2016,792,Shelby County,35,Bolton High School,,,,,97.38,10.11,80.86,3.68,80.86,80.15,81.64,70.59,100.00,75.00,100.00,74.89,86.75,80.91,64.71,100.00,
2016,792,Shelby County,67,Dexter Elementary School,95.20,98.80,,,,,,,,,,,,,,,,,,,
2016,792,Shelby County,68,Dexter Middle School,95.19,96.94,,,,,,,,,,,,,,,,,,,
2016,792,Shelby County,80,E. E. Jeter Elementary,95.44,98.04,,,,,,,,,,,,,,,,,,,
2016,792,Shelby County,105,Germantown Elementary,96.06,98.77,,,,,,,,,,,,,,,,,,,
2016,792,Shelby County,107,Germantown Middle School,97.03,98.02,,,,,,100.00,,,,,,,,,,,,,
2016,792,Shelby County,108,Highland Oaks Elementary,94.50,98.99,,,,,,,,,,,,,,,,,,,
2016,792,Shelby County,110,Germantown High School,,,,,95.84,1.11,96.49,1.02,96.49,96.50,96.66,92.00,100.00,50.00,,94.78,98.18,97.83,77.78,90.00,
2016,792,Shelby County,115,Lucy Elementary,94.09,97.81,,,,,,,,,,,,,,,,,,,
2016,792,Shelby County,118,Macon-Hall Elementary,96.13,97.55,,,,,,,,,,,,,,,,,,,
2016,792,Shelby County,140,Mt Pisgah Middle School,98.17,98.58,,,,,,0.00,,,,,,,,,,,,,
2016,792,Shelby County,145,Northaven Elementary School,92.96,99.66,,,,,,,,,,,,,,,,,,,
2016,792,Shelby County,175,Southwind Elementary,95.63,93.73,,,,,,,,,,,,,,,,,,,
2016,792,Shelby County,178,Southwind High School,,,,,92.79,8.21,82.07,3.90,82.07,100.00,82.21,76.32,100.00,100.00,,76.17,88.16,86.30,54.55,78.26,
2016,792,Shelby County,185,Woodstock High School,93.18,93.53,,,,100.00,0.00,0.00,0.00,,0.00,,,,,0.00,0.00,,0.00,,
2016,792,Shelby County,195,Donelson Elementary School,,,,,,,,,,,,,,,,,,,,,
2016,792,Shelby County,200,Highland Oaks Middle,95.17,96.47,,,,,,0.00,,,,,,,,,,,,,
2016,792,Shelby County,205,Lowrance Elementary School,95.42,96.33,,,,,,0.00,,,,,,,,,,,,,
2016,792,Shelby County,300,Belle Forest Community School,94.66,97.66,,,,,,,,,,,,,,,,,,,
2016,792,Shelby County,2005,A B Hill Elementary,92.67,84.34,,,,,,,,,,,,,,,,,,,
2016,792,Shelby County,2007,Kate Bond Middle,94.76,89.64,,,,,,9.52,,,,,,,,,,,,,
2016,792,Shelby County,2015,Alcy Elementary,94.47,95.55,,,,,,,,,,,,,,,,,,,
2016,792,Shelby County,2020,Alton Elementary,95.22,99.26,,,,,,,,,,,,,,,,,,,
2016,792,Shelby County,2023,American Way Middle,94.91,93.27,,,,,,0.00,,,,,,,,,,,,,
2016,792,Shelby County,2025,Avon Lenox School,,,,,80.00,0.00,0.00,6.21,0.00,0.00,0.00,0.00,,,,0.00,0.00,0.00,0.00,,
2016,792,Shelby County,2030,B T Washington High School,93.85,100.00,,,87.94,5.88,89.41,2.88,89.41,,89.41,,,,,89.47,89.36,92.19,66.67,,
2016,792,Shelby County,2040,Bellevue Middle School,97.82,99.17,,,,100.00,0.00,0.00,0.00,,0.00,,,,,0.00,,,,,
2016,792,Shelby County,2045,Berclair Elementary,94.81,100.00,,,,,,,,,,,,,,,,,,,
2016,792,Shelby County,2049,Chimneyrock Elementary School,95.30,95.86,,,,,,,,,,,,,,,,,,,
2016,792,Shelby County,2050,Bethel Grove Elementary,93.16,91.35,,,,,,,,,,,,,,,,,,,
2016,792,Shelby County,2053,Brewster Elementary,95.63,96.40,,,,,,,,,,,,,,,,,,,
2016,792,Shelby County,2055,Brookmeade Elementary,,,,,,,,,,,,,,,,,,,,,
2016,792,Shelby County,2057,Brownsville Elementary,94.35,94.50,,,,,,,,,,,,,,,,,,,
2016,792,Shelby County,2060,Bruce Elementary,94.61,94.59,,,,,,,,,,,,,,,,,,,
2016,792,Shelby County,2067,Caldwell-Guthrie Elementary,92.45,93.82,,,,,,,,,,,,,,,,,,,
2016,792,Shelby County,2070,Campus School,97.84,99.06,,,,,,,,,,,,,,,,,,,
2016,792,Shelby County,2075,Carnes Elementary,94.54,87.19,,,,,,,,,,,,,,,,,,,
2016,792,Shelby County,2085,Carver High School,,,,,86.55,16.87,77.11,8.91,77.11,,77.11,,,,,78.57,75.61,83.61,68.42,,
2016,792,Shelby County,2090,Central High School,,,,,94.25,7.91,87.21,3.90,87.21,88.89,88.64,72.00,76.92,66.67,100.00,81.87,91.56,89.29,78.79,62.50,
2016,792,Shelby County,2095,Charjean Elementary,93.39,97.25,,,,,,,,,,,,,,,,,,,
2016,792,Shelby County,2100,Cherokee Elementary,94.58,87.28,,,,,,,,,,,,,,,,,,,
2016,792,Shelby County,2108,Chickasaw Middle School,92.39,99.73,,,,,,0.00,,,,,,,,,,,,,
2016,792,Shelby County,2115,Colonial Middle School,96.02,94.97,,,,,,20.00,,,,,,,,,,,,,
2016,792,Shelby County,2116,Kate Bond Elementary School,95.26,97.46,,,,,,,,,,,,,,,,,,,
2016,792,Shelby County,2117,Cordova Elementary,95.81,98.97,,,,,,,,,,,,,,,,,,,
2016,792,Shelby County,2118,Cordova Middle School,97.11,91.97,,,,,,0.00,,,,,,,,,,,,,
2016,792,Shelby County,2119,Cordova High School,,,,,95.21,4.86,87.45,3.41,87.45,88.10,88.27,84.51,78.57,100.00,,85.33,89.79,90.70,70.97,80.56,
2016,792,Shelby County,2126,Craigmont High School,,,,,94.57,9.09,81.82,5.93,81.82,33.33,82.49,84.62,50.00,,,74.05,88.89,83.45,48.28,66.67,
2016,792,Shelby County,2128,Craigmont Middle School,94.09,97.21,,,,,,0.00,,,,,,,,,,,,,
2016,792,Shelby County,2130,Cromwell Elementary,93.61,97.72,,,,,,,,,,,,,,,,,,,
2016,792,Shelby County,2133,Crump Elementary,94.72,95.84,,,,,,,,,,,,,,,,,,,
2016,792,Shelby County,2135,Cummings School,91.75,87.98,,,,,,0.00,,,,,,,,,,,,,
2016,792,Shelby County,2145,Delano Elementary,96.00,97.22,,,,,,,,,,,,,,,,,,,
2016,792,Shelby County,2153,Double Tree Elementary,95.35,95.25,,,,,,,,,,,,,,,,,,,
2016,792,Shelby County,2155,Douglass Elementary/Middle,95.37,92.64,,,,,,0.00,,,,,,,,,,,,,
2016,792,Shelby County,2160,Douglass High School,,,,,88.28,12.58,70.20,6.15,70.20,100.00,69.63,71.43,,,,70.51,69.86,72.53,34.62,57.14,
2016,792,Shelby County,2162,Downtown Elementary,96.01,97.86,,,,100.00,0.00,,0.00,,0.00,,,,,0.00,,,,,
2016,792,Shelby County,2165,Dunbar Elementary,93.10,83.73,,,,,,,,,,,,,,,,,,,
2016,792,Shelby County,2180,East High School,,,,,88.81,15.43,76.06,8.06,76.06,0.00,80.34,0.00,0.00,0.00,,71.28,80.85,87.61,59.26,0.00,
2016,792,Shelby County,2183,Egypt Elementary,94.15,97.21,,,,,,,,,,,,,,,,,,,
2016,792,Shelby County,2185,Evans Elementary,94.87,91.05,,,,,,,,,,,,,,,,,,,
2016,792,Shelby County,2190,Fairley Elementary,93.00,93.01,,,,,,,,,,,,,,,,,,,
2016,792,Shelby County,2210,Ford Road Elementary,93.78,96.08,,,,,,,,,,,,,,,,,,,
2016,792,Shelby County,2215,Fox Meadows Elementary,93.63,85.57,,,,,,,,,,,,,,,,,,,
2016,792,Shelby County,2230,Gardenview Elementary,95.54,97.92,,,,,,,,,,,,,,,,,,,
2016,792,Shelby County,2240,Geeter Middle School,94.67,93.27,,,,,,0.00,,,,,,,,,,,,,
2016,792,Shelby County,2255,Georgian Hills Middle School,92.75,94.30,,,,,,25.00,,,,,,,,,,,,,
